STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN,Month,Year
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/21/2005,0.07,0,63,38,5,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/22/2005,0.05,0,60,38,5,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/23/2005,0.06,0,64,38,5,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/24/2005,0,0,65,43,5,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/25/2005,0,0,71,49,5,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/26/2005,0,0,84,56,5,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/27/2005,0,0,88,50,5,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/28/2005,0,0,90,53,5,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/29/2005,0.01,0,78,50,5,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/30/2005,0,0,65,52,5,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/31/2005,0,0,73,42,5,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/1/2005,0.05,0,64,49,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/2/2005,0.02,0,64,46,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/3/2005,0,0,67,47,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/4/2005,0,0,70,41,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/5/2005,0.17,0,66,45,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/6/2005,0.47,0,59,45,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/7/2005,0.41,0,57,46,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/8/2005,0.37,0,62,47,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/9/2005,0,0,70,42,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/10/2005,0.01,0,77,49,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/11/2005,0.01,0,67,52,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/12/2005,0,0,65,43,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/13/2005,0,0,70,49,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/14/2005,0.01,0,71,49,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/15/2005,0,0,68,39,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/16/2005,0,0,71,52,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/17/2005,0.21,0,66,47,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/18/2005,0.07,0,67,47,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/19/2005,0.1,0,72,44,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/20/2005,0,0,80,50,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/21/2005,0,0,79,51,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/22/2005,0,0,71,55,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/23/2005,0,0,72,51,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/24/2005,0,0,76,46,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/25/2005,0,0,80,53,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/26/2005,0,0,78,49,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/27/2005,0.07,0,68,54,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/28/2005,0.05,0,65,49,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/29/2005,0,0,70,54,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/30/2005,0,0,79,55,6,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/1/2005,0,0,86,53,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/2/2005,0,0,78,48,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/3/2005,0,0,73,48,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/4/2005,0,0,80,48,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/5/2005,0,0,84,49,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/6/2005,0.01,0,85,60,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/7/2005,0,0,76,55,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/8/2005,0,0,76,52,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/9/2005,0.08,0,68,55,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/10/2005,0.01,0,72,55,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/11/2005,0,0,73,56,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/12/2005,0,0,76,58,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/13/2005,0,0,76,53,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/14/2005,0,0,76,53,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/15/2005,0,0,85,50,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/16/2005,0,0,88,51,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/17/2005,0,0,81,57,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/18/2005,0,0,95,58,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/19/2005,0,0,95,53,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/20/2005,0,0,86,56,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/21/2005,0,0,86,55,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/22/2005,0.02,0,89,58,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/23/2005,0,0,81,53,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/24/2005,0,0,83,48,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/25/2005,0,0,82,48,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/26/2005,0,0,84,58,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/27/2005,0,0,95,60,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/28/2005,0,0,97,53,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/29/2005,0,0,91,54,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/30/2005,0,0,90,51,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/31/2005,0,0,92,50,7,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/1/2005,0,0,93,52,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/2/2005,0,0,78,55,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/3/2005,0,0,83,51,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/4/2005,0,0,92,51,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/5/2005,0,0,98,51,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/6/2005,0,0,94,55,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/7/2005,0,0,95,54,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/8/2005,0,0,94,51,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/9/2005,0,0,89,50,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/10/2005,0,0,88,47,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/11/2005,0,0,81,53,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/12/2005,0,0,82,51,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/13/2005,0,0,83,53,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/14/2005,0,0,93,61,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/15/2005,0,0,95,52,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/16/2005,0,0,93,47,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/17/2005,0,0,81,50,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/18/2005,0,0,79,50,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/19/2005,0,0,83,49,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/20/2005,0,0,91,47,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/21/2005,0,0,89,50,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/22/2005,0,0,85,53,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/23/2005,0,0,81,46,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/24/2005,0,0,76,48,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/25/2005,0,0,86,48,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/26/2005,0,0,93,46,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/27/2005,0,0,88,45,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/28/2005,0,0,87,47,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/29/2005,0,0,83,49,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/30/2005,0.16,0,70,48,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/31/2005,0,0,76,48,8,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/1/2005,0,0,83,53,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/2/2005,0,0,88,49,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/3/2005,0,0,78,52,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/4/2005,0,0,78,47,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/5/2005,0,0,76,47,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/6/2005,0,0,77,45,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/7/2005,0,0,81,50,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/8/2005,0,0,87,50,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/9/2005,0,0,87,44,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/10/2005,0.09,0,67,51,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/11/2005,0.04,0,70,43,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/12/2005,0,0,72,43,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/13/2005,0,0,77,42,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/14/2005,0,0,78,43,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/15/2005,0,0,80,49,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/16/2005,0,0,79,49,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/17/2005,0.23,0,60,48,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/18/2005,0,0,70,39,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/19/2005,0,0,74,39,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/20/2005,0,0,76,45,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/21/2005,0,0,74,43,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/22/2005,0,0,75,42,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/23/2005,0,0,70,38,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/24/2005,0,0,71,33,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/25/2005,0,0,71,35,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/26/2005,0,0,76,37,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/27/2005,0,0,81,46,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/28/2005,0,0,75,39,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/29/2005,0,0,80,41,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/30/2005,0.03,0,82,42,9,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/1/2005,0.92,0,70,54,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/2/2005,0.09,0,63,43,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/3/2005,0.16,0,57,42,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/4/2005,0.33,0,57,42,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/5/2005,0.01,0,62,44,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/6/2005,0,0,69,47,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/7/2005,0,0,69,51,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/8/2005,0,0,66,42,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/9/2005,0.15,0,63,45,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/10/2005,0.01,0,69,44,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/11/2005,0,0,65,47,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/12/2005,0,0,67,39,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/13/2005,0,0,64,41,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/14/2005,0.01,0,67,51,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/15/2005,0.16,0,72,49,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/16/2005,0.1,0,60,51,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/17/2005,0.01,0,66,45,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/18/2005,0,0,69,45,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/19/2005,0.3,0,66,52,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/20/2005,0.08,0,64,53,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/21/2005,0.01,0,68,45,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/22/2005,0.01,0,67,44,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/23/2005,0,0,65,45,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/24/2005,0.01,0,62,49,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/25/2005,0,0,66,52,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/26/2005,0.24,0,64,46,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/27/2005,0.01,0,61,36,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/28/2005,0.69,0,52,39,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/29/2005,0.09,0,59,44,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/30/2005,0.11,0,56,38,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/31/2005,0.05,0,57,38,10,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/1/2005,0.98,0,59,52,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/2/2005,0.35,0,57,41,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/3/2005,0.08,0,51,41,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/4/2005,0.51,0,55,40,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/5/2005,0.42,0,52,40,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/6/2005,0.77,0,55,44,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/7/2005,0.05,0,53,40,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/8/2005,0.12,0,50,31,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/9/2005,0.01,0,44,31,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/10/2005,0,0,51,31,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/11/2005,0.05,0,60,36,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/12/2005,0.31,0,52,42,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/13/2005,0.8,0,53,41,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/14/2005,0.01,0,58,45,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/15/2005,0,0,56,35,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/16/2005,0,0,50,29,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/17/2005,0,0,51,29,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/18/2005,0,0,55,29,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/19/2005,0,0,48,30,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/20/2005,0.01,0,42,30,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/21/2005,0,0,49,29,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/22/2005,0,0,51,26,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/23/2005,0,0,50,26,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/24/2005,0,0,47,27,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/25/2005,1.26,0,43,29,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/26/2005,0.16,0,53,34,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/27/2005,0.09,0,49,31,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/28/2005,0.01,0,49,32,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/29/2005,0.26,0,46,32,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/30/2005,0.32,0,47,32,11,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/1/2005,0.13,0,45,32,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/2/2005,0.52,0,47,36,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/3/2005,0.8,0,45,34,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/4/2005,0.03,0,47,32,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/5/2005,0.01,0,39,30,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/6/2005,0,0,39,32,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/7/2005,0,0,37,32,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/8/2005,0.01,0,40,32,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/9/2005,0,0,43,27,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/10/2005,0,0,43,26,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/11/2005,0,0,45,24,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/12/2005,0,0,45,23,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/13/2005,0,0,35,23,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/14/2005,0,0,37,25,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/15/2005,0,0,40,19,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/16/2005,0,0,34,19,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/17/2005,0,0,37,18,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/18/2005,0,0,40,18,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/19/2005,0.89,0,35,28,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/20/2005,0.52,0,40,32,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/21/2005,0.79,0,44,33,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/22/2005,1.7,0,54,40,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/23/2005,0.67,0,57,42,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/24/2005,0.05,0,53,43,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/25/2005,0.05,0,60,43,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/26/2005,0.23,0,56,46,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/27/2005,0.42,0,55,44,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/28/2005,1.73,0,55,46,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/29/2005,0.15,0,53,38,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/30/2005,2.02,0,50,38,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/31/2005,1.12,0,55,45,12,2005
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/1/2006,0.52,0,50,41,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/2/2006,0.59,0,54,42,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/3/2006,0.02,0,51,35,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/4/2006,0.42,0,48,34,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/5/2006,0,0,49,35,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/6/2006,0.59,0,49,39,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/7/2006,1.02,0,51,45,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/8/2006,0.54,0,50,40,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/9/2006,0.05,0,49,41,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/10/2006,0.9,0,55,44,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/11/2006,1.01,0,56,43,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/12/2006,0.58,0,50,42,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/13/2006,0.16,0,50,43,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/14/2006,0.4,0,49,42,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/15/2006,0.05,0,52,33,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/16/2006,0.4,0,47,33,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/17/2006,1.27,0,52,38,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/18/2006,1.02,0,49,41,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/19/2006,0.04,0,48,40,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/20/2006,0.76,0,49,41,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/21/2006,0.13,0,52,41,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/22/2006,0.32,0,47,40,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/23/2006,0.02,0,48,34,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/24/2006,0.01,0,42,33,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/25/2006,0.02,0,42,34,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/26/2006,0.13,0,45,34,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/27/2006,0.61,0,46,37,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/28/2006,0.89,0,48,37,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/29/2006,0.38,0,51,41,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/30/2006,1.05,0,54,40,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",1/31/2006,0.05,0,52,37,1,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/1/2006,1.04,0,49,38,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/2/2006,0.04,0,56,42,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/3/2006,0.21,0,53,45,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/4/2006,0.38,0,57,43,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/5/2006,0.23,0,48,32,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/6/2006,0.01,0,48,32,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/7/2006,0.01,0,52,31,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/8/2006,0,0,54,30,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/9/2006,0,0,56,38,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/10/2006,0,0,59,40,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/11/2006,0,0,59,34,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/12/2006,0.01,0,55,34,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/13/2006,0.01,0,57,37,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/14/2006,0.05,0,55,31,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/15/2006,0.02,0,44,30,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/16/2006,0,0,47,23,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/17/2006,0,0,45,25,2,2006
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2/18/2006,0,0,35,23,2,2006
